id_venta,fecha_venta,cliente_id,empleado_id,id_tienda,total,estado
34387,2025-09-01 09:54:52.057309,202,2,3,894.70,ACTIVA
34388,2025-06-02 22:37:02.722645,429,90,11,888.20,ACTIVA
34389,2025-05-20 10:08:16.472108,47,67,14,130.60,ACTIVA
34390,2025-05-22 19:01:52.410998,413,4,15,344.70,ACTIVA
34391,2025-08-05 07:16:45.040457,353,32,5,105.36,ACTIVA
34392,2025-03-18 23:33:16.93568,832,75,11,641.54,ACTIVA
34393,2025-07-14 21:36:27.193723,961,5,2,904.30,ACTIVA
34394,2025-06-15 13:35:35.188714,921,95,12,558.24,ACTIVA
34395,2025-05-22 05:39:20.68943,690,63,7,381.33,ACTIVA
34396,2025-04-01 06:12:17.164458,824,73,8,263.74,ACTIVA
34397,2025-07-11 16:35:46.291066,750,60,13,1011.68,ACTIVA
34398,2025-05-22 22:34:17.06844,990,49,2,351.16,ACTIVA
34399,2025-03-18 13:12:23.443612,78,43,14,237.15,ACTIVA
34400,2025-06-21 10:42:55.629535,357,61,3,507.78,ACTIVA
34401,2025-05-10 00:34:09.148961,5,5,5,701.19,ACTIVA
34402,2025-07-08 14:59:54.068681,598,32,3,516.50,ACTIVA
34403,2025-06-22 12:44:11.098315,896,61,7,571.93,ACTIVA
34404,2025-05-30 12:18:59.634465,286,34,13,269.37,ACTIVA
34405,2025-07-09 06:57:34.011533,906,71,9,603.14,ACTIVA
34406,2025-03-25 01:11:47.723925,164,67,5,638.74,ACTIVA
34407,2025-06-25 09:01:04.957305,260,68,3,700.33,ACTIVA
34408,2025-08-07 22:10:35.8541,22,76,3,593.40,ACTIVA
34409,2025-05-28 18:17:02.522935,577,54,7,537.59,ACTIVA
34410,2025-09-04 00:17:23.298831,207,29,6,62.72,ACTIVA
34411,2025-07-26 09:50:26.906698,414,70,11,914.83,ACTIVA
34412,2025-09-06 09:41:35.349544,7,43,11,429.04,ACTIVA
34413,2025-05-04 07:27:18.75834,184,11,7,129.95,ACTIVA
34414,2025-05-24 20:54:08.234489,170,32,6,511.21,ACTIVA
34415,2025-08-18 01:22:21.577327,660,101,11,126.97,ACTIVA
34416,2025-08-22 18:11:45.324831,868,91,14,942.68,ACTIVA
34417,2025-08-24 22:45:09.762621,34,30,2,590.25,ACTIVA
34418,2025-06-29 21:13:11.569376,61,93,10,593.80,ACTIVA
34419,2025-03-15 07:15:15.404268,816,47,13,991.04,ACTIVA
34420,2025-04-27 09:57:50.203696,846,8,7,978.09,ACTIVA
34421,2025-08-01 07:56:50.493812,223,79,5,569.31,ACTIVA
34422,2025-08-07 06:48:13.447806,68,40,8,80.12,ACTIVA
34423,2025-08-23 13:35:04.550291,279,95,14,573.88,ACTIVA
34424,2025-08-29 10:42:01.469603,91,35,9,158.69,ACTIVA
34425,2025-07-18 21:24:27.574888,105,43,2,184.16,ACTIVA
34426,2025-09-03 04:13:18.623529,454,34,14,432.65,ACTIVA
34427,2025-08-26 16:20:22.13096,853,28,12,504.21,ACTIVA
34428,2025-08-05 13:13:14.519649,656,65,5,463.17,ANULADA
34429,2025-07-03 13:02:27.738679,201,18,11,514.81,ACTIVA
34430,2025-04-26 15:16:55.304508,559,34,4,906.50,ACTIVA
34431,2025-05-18 23:35:49.103401,462,43,9,1007.97,ACTIVA
34432,2025-07-26 18:36:45.679773,689,52,1,366.89,ACTIVA
34433,2025-03-24 06:00:01.025938,205,28,10,304.96,ACTIVA
34434,2025-07-26 12:18:15.556151,770,9,1,618.54,ACTIVA
34435,2025-05-11 00:46:20.210004,871,14,5,104.77,ACTIVA
34436,2025-06-18 14:00:38.209059,513,44,6,101.91,ANULADA
34437,2025-09-01 18:22:34.240686,760,84,9,243.88,ACTIVA
34438,2025-04-18 15:56:15.611248,591,39,4,886.46,ACTIVA
34439,2025-03-23 12:03:25.506022,534,98,9,970.28,ACTIVA
34440,2025-06-12 08:33:21.699644,115,92,14,649.90,ACTIVA
34441,2025-07-04 08:46:04.317747,181,40,3,210.81,ACTIVA
34442,2025-07-29 20:18:26.319313,399,26,6,387.98,ACTIVA
34443,2025-04-09 04:10:45.276757,584,75,10,361.07,ACTIVA
34444,2025-06-19 18:22:46.046169,599,4,5,152.28,ACTIVA
34445,2025-03-25 19:10:23.561277,607,15,15,985.75,ACTIVA
34446,2025-05-20 18:20:27.442537,341,42,2,911.12,ACTIVA
34447,2025-05-31 17:12:22.880944,674,15,8,494.40,ACTIVA
34448,2025-04-29 18:13:24.113428,283,7,3,105.15,ACTIVA
34449,2025-08-14 01:21:59.996106,497,32,14,1025.94,ACTIVA
34450,2025-08-14 17:39:38.60348,684,42,7,427.77,ACTIVA
34451,2025-03-12 12:15:59.728183,805,97,9,1030.33,ACTIVA
34452,2025-03-30 17:30:00.729492,645,32,9,703.81,ACTIVA
34453,2025-06-25 08:14:38.936387,961,16,6,938.40,ACTIVA
34454,2025-08-15 06:21:54.545864,501,92,12,478.20,ACTIVA
34455,2025-05-13 02:08:15.964634,719,34,7,925.56,ACTIVA
34456,2025-08-13 06:04:21.448173,446,76,9,395.77,ACTIVA
34457,2025-07-17 18:51:03.812922,436,35,11,100.27,ACTIVA
34458,2025-05-20 03:46:33.732688,672,90,10,745.21,ACTIVA
34459,2025-04-05 21:37:40.638256,681,83,8,888.78,ACTIVA
34460,2025-07-03 08:59:26.808085,683,73,11,227.44,ACTIVA
34461,2025-06-01 06:16:21.836681,171,88,9,233.54,ANULADA
34462,2025-03-22 13:07:14.959854,950,76,9,303.85,ACTIVA
34463,2025-04-26 01:16:45.737608,780,20,8,795.48,ACTIVA
34464,2025-08-27 16:45:11.538529,897,52,10,961.35,ACTIVA
34465,2025-06-02 19:20:56.68467,275,32,14,763.78,ACTIVA
34466,2025-06-15 04:18:48.663262,216,13,7,840.62,ACTIVA
34467,2025-09-02 00:19:00.227578,602,43,13,539.92,ACTIVA
34468,2025-07-13 10:51:37.267983,593,31,14,745.63,ANULADA
34469,2025-06-27 23:44:40.500782,558,33,7,76.46,ANULADA
34470,2025-04-12 13:19:12.102084,682,73,3,1004.71,ACTIVA
34471,2025-08-16 19:08:55.244905,416,24,3,292.61,ACTIVA
34472,2025-05-20 16:48:08.560627,567,83,5,97.06,ACTIVA
34473,2025-03-12 16:11:13.824588,545,24,6,151.50,ACTIVA
34474,2025-08-09 22:03:10.171216,35,40,12,133.14,ACTIVA
34475,2025-05-29 08:29:12.397656,360,27,13,451.69,ANULADA
34476,2025-08-29 01:26:22.658659,573,93,11,757.17,ACTIVA
34477,2025-04-08 17:22:32.884577,813,98,13,340.25,ACTIVA
34478,2025-03-16 11:14:36.677785,605,13,13,801.65,ACTIVA
34479,2025-05-27 20:20:10.737426,786,73,10,592.80,ACTIVA
34480,2025-07-13 01:52:13.271972,446,100,7,982.02,ACTIVA
34481,2025-06-17 22:22:47.026725,213,98,5,229.75,ACTIVA
34482,2025-04-05 03:36:29.101479,386,93,5,498.95,ACTIVA
34483,2025-06-13 07:26:19.917266,114,11,11,332.89,ACTIVA
34484,2025-04-25 15:21:23.307459,977,38,11,799.35,ACTIVA
34485,2025-04-24 09:02:49.622058,202,52,12,285.56,ACTIVA
34486,2025-04-04 10:52:39.133984,231,37,9,269.10,ANULADA
34487,2025-07-21 13:41:49.43394,693,67,7,403.02,ACTIVA
34488,2025-03-23 11:56:52.05438,558,10,5,465.98,ACTIVA
34489,2025-08-31 13:58:00.915807,397,83,14,480.71,ACTIVA
34490,2025-05-02 04:34:47.790332,95,27,15,797.58,ACTIVA
34491,2025-06-07 08:14:15.097481,445,7,10,914.52,ACTIVA
34492,2025-08-03 17:04:03.546572,563,56,5,274.16,ACTIVA
34493,2025-09-01 08:34:08.700356,930,99,11,640.06,ACTIVA
34494,2025-05-28 14:02:39.918147,852,76,10,973.78,ANULADA
34495,2025-08-17 05:27:20.602319,906,85,4,332.85,ACTIVA
34496,2025-07-31 10:25:32.714913,956,67,8,900.33,ACTIVA
34497,2025-08-13 04:47:55.5453,860,49,12,496.10,ACTIVA
34498,2025-04-10 03:49:13.8884,87,34,13,449.56,ACTIVA
34499,2025-04-29 11:21:49.124583,411,52,15,702.42,ACTIVA
34500,2025-03-15 14:06:12.271562,948,79,4,212.77,ACTIVA
34501,2025-04-18 16:03:12.913285,289,34,6,825.64,ACTIVA
34502,2025-07-24 22:08:41.068128,749,9,13,843.90,ACTIVA
34503,2025-07-17 07:51:50.077749,283,19,7,161.71,ACTIVA
34504,2025-08-25 10:45:39.320951,296,51,11,396.02,ACTIVA
34505,2025-03-20 14:01:21.560665,331,67,13,890.76,ACTIVA
34506,2025-07-09 02:27:27.734463,437,84,14,434.54,ANULADA
34507,2025-03-25 10:09:27.083882,705,48,7,395.87,ACTIVA
34508,2025-05-25 20:28:23.526385,371,4,8,702.78,ACTIVA
34509,2025-07-17 18:26:25.671303,212,26,15,659.75,ACTIVA
34510,2025-03-28 14:33:25.231381,391,41,8,662.09,ACTIVA
34511,2025-03-27 23:48:54.120416,126,7,12,186.88,ACTIVA
34512,2025-05-26 02:16:09.204447,154,24,12,439.62,ACTIVA
34513,2025-04-19 16:28:33.389785,92,50,5,894.93,ACTIVA
34514,2025-06-07 20:31:11.334373,716,82,10,322.22,ACTIVA
34515,2025-04-17 04:06:23.705314,839,97,9,1007.66,ACTIVA
34516,2025-08-12 05:48:39.636356,200,68,14,951.21,ACTIVA
34517,2025-09-02 11:40:49.690079,115,54,2,253.81,ACTIVA
34518,2025-03-22 01:36:59.303221,192,98,10,135.14,ACTIVA
34519,2025-07-12 10:45:28.644113,277,25,5,419.94,ACTIVA
34520,2025-04-06 10:32:50.014551,985,83,10,547.08,ACTIVA
34521,2025-06-18 21:41:52.769046,162,66,8,844.89,ACTIVA
34522,2025-08-09 08:12:40.732527,602,79,13,277.76,ACTIVA
34523,2025-05-01 23:26:32.872736,637,45,11,871.17,ANULADA
34524,2025-03-19 18:19:16.816258,535,46,1,203.30,ACTIVA
34525,2025-04-14 14:09:22.078902,350,90,5,970.98,ACTIVA
34526,2025-06-05 11:47:58.3054,967,27,12,776.98,ACTIVA
34527,2025-08-25 01:33:21.320903,375,72,7,625.00,ACTIVA
34528,2025-08-14 08:51:47.623752,537,14,4,437.60,ACTIVA
34529,2025-07-31 00:21:36.077118,950,75,8,95.70,ACTIVA
34530,2025-07-18 10:31:43.704682,719,44,6,878.23,ACTIVA
34531,2025-03-27 11:10:07.419299,905,87,4,85.15,ANULADA
34532,2025-05-01 17:13:28.189045,758,60,11,377.60,ACTIVA
34533,2025-08-06 00:35:52.233167,152,79,3,847.23,ACTIVA
34534,2025-08-27 01:23:43.81087,333,44,4,237.91,ACTIVA
34535,2025-08-06 17:10:22.07596,377,62,10,466.90,ACTIVA
34536,2025-04-16 02:29:38.966162,966,85,4,181.45,ACTIVA
34537,2025-03-31 15:25:04.732085,925,90,5,111.21,ANULADA
34538,2025-04-26 14:18:08.171945,933,41,2,92.18,ANULADA
34539,2025-05-04 01:27:46.439736,293,34,5,503.68,ACTIVA
34540,2025-08-07 23:30:32.539156,273,32,11,894.83,ACTIVA
34541,2025-03-24 13:48:54.626835,706,12,5,609.12,ACTIVA
34542,2025-05-04 10:53:51.304342,976,49,1,581.43,ACTIVA
34543,2025-07-16 01:26:31.984438,415,83,4,573.05,ACTIVA
34544,2025-07-12 08:43:01.146356,619,74,5,789.61,ACTIVA
34545,2025-07-10 06:55:13.061595,35,52,14,121.09,ACTIVA
34546,2025-05-10 04:21:19.867177,343,23,6,236.61,ACTIVA
34547,2025-06-08 00:06:49.711039,8,73,10,190.55,ACTIVA
34548,2025-07-22 14:57:38.477646,688,41,13,556.05,ACTIVA
34549,2025-06-04 10:12:34.554649,564,31,14,769.44,ACTIVA
34550,2025-05-31 02:50:27.505235,391,61,8,807.46,ACTIVA
34551,2025-03-21 09:54:05.71233,757,95,4,602.15,ACTIVA
34552,2025-06-28 10:15:38.697159,743,54,2,134.43,ACTIVA
34553,2025-04-13 20:22:27.651386,343,38,2,73.57,ACTIVA
34554,2025-08-03 18:41:28.491358,856,28,2,944.05,ANULADA
34555,2025-06-26 15:55:49.29276,908,77,5,863.09,ACTIVA
34556,2025-06-10 17:29:40.765668,907,64,11,496.14,ACTIVA
34557,2025-08-15 11:04:41.376793,531,83,12,752.10,ACTIVA
34558,2025-06-25 09:37:35.228339,444,46,1,646.20,ACTIVA
34559,2025-04-30 08:18:40.129482,315,57,11,734.82,ACTIVA
34560,2025-03-20 09:47:21.709704,818,13,11,661.34,ACTIVA
34561,2025-08-30 16:33:23.549654,447,71,8,50.50,ACTIVA
34562,2025-07-23 03:43:31.776086,163,75,6,748.33,ACTIVA
34563,2025-07-18 20:41:02.510782,288,31,3,753.65,ACTIVA
34564,2025-09-01 18:13:41.699468,813,25,3,772.45,ACTIVA
34565,2025-07-25 05:43:06.006656,338,64,11,461.89,ACTIVA
34566,2025-07-18 04:08:16.258751,311,39,13,686.81,ANULADA
34567,2025-04-19 20:24:45.44263,554,55,11,67.17,ACTIVA
34568,2025-03-13 07:36:34.453966,327,41,10,297.20,ACTIVA
34569,2025-07-12 05:15:38.389807,253,39,2,699.26,ACTIVA
34570,2025-05-12 12:56:44.847597,633,96,1,481.60,ACTIVA
34571,2025-06-10 12:22:26.187424,383,96,9,565.54,ACTIVA
34572,2025-08-27 22:15:16.401118,194,43,9,1016.76,ACTIVA
34573,2025-05-01 16:48:47.710873,440,21,11,889.86,ACTIVA
34574,2025-08-01 09:02:43.920415,318,38,5,856.22,ACTIVA
34575,2025-03-14 14:11:37.307588,46,20,4,221.78,ACTIVA
34576,2025-07-29 22:51:47.708578,588,31,8,427.94,ACTIVA
34577,2025-04-23 01:40:09.860232,989,48,2,708.76,ACTIVA
34578,2025-05-12 17:10:00.339133,511,29,11,147.36,ACTIVA
34579,2025-05-21 21:19:16.910323,399,12,2,399.32,ACTIVA
34580,2025-05-21 19:48:24.309265,448,95,6,756.96,ACTIVA
34581,2025-05-18 00:50:39.632558,838,89,11,301.13,ACTIVA
34582,2025-04-15 18:37:46.705509,293,69,6,913.26,ACTIVA
34583,2025-08-26 20:35:02.390873,335,46,14,83.17,ACTIVA
34584,2025-04-15 06:08:00.856802,793,71,2,294.30,ACTIVA
34585,2025-08-07 07:36:07.109128,973,83,14,144.12,ACTIVA
34586,2025-04-11 10:43:02.759029,379,56,12,1045.54,ACTIVA
34587,2025-04-07 14:09:55.074414,335,74,1,668.17,ACTIVA
34588,2025-07-19 17:08:33.745595,224,60,14,595.52,ACTIVA
34589,2025-07-21 02:56:03.454845,208,32,3,201.88,ACTIVA
34590,2025-05-28 22:56:25.410979,11,37,8,601.86,ACTIVA
34591,2025-07-11 20:08:09.39907,237,26,4,720.00,ACTIVA
34592,2025-09-06 08:14:32.389668,343,68,4,907.53,ACTIVA
34593,2025-04-08 19:38:06.240757,161,71,4,151.07,ACTIVA
34594,2025-04-11 05:40:57.938498,150,10,14,227.29,ACTIVA
34595,2025-06-19 19:58:00.556059,21,41,9,60.85,ACTIVA
34596,2025-03-24 08:42:34.654976,280,26,5,487.78,ACTIVA
34597,2025-06-12 15:03:34.251011,65,90,11,915.36,ACTIVA
34598,2025-04-01 15:15:27.56128,166,59,6,473.74,ACTIVA
34599,2025-06-13 20:27:29.893839,743,67,5,1041.81,ACTIVA
34600,2025-05-06 04:40:59.155692,779,95,4,553.64,ACTIVA
34601,2025-03-21 03:52:25.85792,68,38,8,813.13,ACTIVA
34602,2025-03-11 13:35:25.382413,900,48,7,474.67,ACTIVA
34603,2025-03-24 22:59:43.857653,57,98,5,895.57,ACTIVA
34604,2025-05-29 19:19:02.121946,561,69,13,804.75,ACTIVA
34605,2025-07-10 03:37:22.753493,117,23,12,451.53,ACTIVA
34606,2025-08-18 20:18:58.80542,761,39,12,158.59,ACTIVA
34607,2025-05-07 11:52:52.335618,448,47,4,922.22,ACTIVA
34608,2025-04-18 22:25:05.529439,354,63,14,515.69,ACTIVA
34609,2025-04-11 09:58:29.428077,318,31,12,984.42,ACTIVA
34610,2025-04-03 18:17:37.049599,195,50,2,897.47,ACTIVA
34611,2025-03-20 05:24:24.155455,322,67,3,457.67,ACTIVA
34612,2025-08-04 15:02:38.008795,826,67,7,485.57,ACTIVA
34613,2025-08-11 12:13:39.042975,826,32,4,784.48,ACTIVA
34614,2025-05-26 12:52:39.940454,108,6,12,632.66,ACTIVA
34615,2025-03-16 08:10:27.685992,606,34,5,268.50,ACTIVA
34616,2025-07-23 08:12:35.907255,68,50,14,328.26,ACTIVA
34617,2025-04-29 03:44:13.532151,117,55,4,349.96,ACTIVA
34618,2025-05-02 01:02:27.596681,143,56,10,543.51,ACTIVA
34619,2025-03-31 12:32:02.762131,969,61,10,110.90,ACTIVA
34620,2025-03-15 01:58:27.254276,41,91,1,639.66,ACTIVA
34621,2025-08-28 09:57:52.486108,103,54,12,688.56,ACTIVA
34622,2025-07-01 22:03:41.694596,884,2,14,902.43,ACTIVA
34623,2025-05-06 00:20:14.14418,576,87,11,860.99,ACTIVA
34624,2025-09-06 03:25:44.411615,357,62,12,293.53,ACTIVA
34625,2025-08-27 21:50:08.403029,716,52,14,273.61,ACTIVA
34626,2025-05-01 12:49:08.978812,728,32,14,683.89,ACTIVA
34627,2025-05-08 17:47:33.754828,820,22,7,879.42,ACTIVA
34628,2025-06-01 23:10:25.201878,873,43,11,678.06,ACTIVA
34629,2025-05-25 18:10:01.664722,342,85,15,748.11,ACTIVA
34630,2025-05-14 11:46:16.78347,931,61,10,489.09,ANULADA
34631,2025-03-25 21:40:04.675314,372,91,13,882.61,ACTIVA
34632,2025-03-26 11:53:49.30129,528,52,12,90.41,ACTIVA
34633,2025-07-08 10:52:45.329157,713,62,6,91.92,ACTIVA
34634,2025-08-21 18:11:58.747289,932,94,5,1041.02,ACTIVA
34635,2025-06-17 12:35:07.157207,607,62,12,976.86,ACTIVA
34636,2025-09-04 18:06:42.472286,790,43,12,149.50,ACTIVA
34637,2025-03-24 09:21:57.981526,239,28,15,271.53,ACTIVA
34638,2025-09-02 05:06:25.739811,688,88,10,131.47,ACTIVA
34639,2025-03-29 09:36:56.446422,165,20,9,761.84,ACTIVA
34640,2025-06-08 15:29:41.187986,188,59,10,577.35,ACTIVA
34641,2025-07-27 13:52:34.566182,966,60,6,649.94,ACTIVA
34642,2025-03-24 21:54:09.340359,718,13,9,149.64,ACTIVA
34643,2025-03-15 11:27:29.267188,20,33,2,983.55,ACTIVA
34644,2025-04-11 18:59:36.054953,667,81,9,276.56,ACTIVA
34645,2025-03-30 12:51:18.565267,7,65,13,698.67,ACTIVA
34646,2025-03-26 18:41:19.655085,67,18,9,875.13,ACTIVA
34647,2025-08-26 13:08:14.475841,798,26,7,654.38,ACTIVA
34648,2025-08-30 08:15:32.066769,105,44,2,219.21,ACTIVA
34649,2025-05-03 09:26:15.044487,795,34,2,898.17,ACTIVA
34650,2025-06-15 07:51:11.806953,966,58,7,164.09,ANULADA
34651,2025-07-06 00:08:48.662983,486,15,6,726.19,ACTIVA
34652,2025-03-20 11:39:59.05663,338,6,8,905.71,ACTIVA
34653,2025-08-28 06:00:18.851953,19,89,9,609.05,ACTIVA
34654,2025-07-15 20:37:21.366415,280,19,3,619.62,ACTIVA
34655,2025-06-17 07:59:48.171004,152,55,5,1028.55,ANULADA
34656,2025-08-27 13:32:48.763761,247,4,5,813.01,ACTIVA
34657,2025-04-01 14:26:36.440436,598,64,13,822.11,ACTIVA
34658,2025-05-16 15:58:09.153825,971,43,12,415.90,ACTIVA
34659,2025-06-05 22:12:08.761912,304,37,8,844.23,ACTIVA
34660,2025-05-01 18:24:04.729865,108,70,5,379.93,ACTIVA
34661,2025-04-12 06:42:54.062446,602,61,5,984.79,ANULADA
34662,2025-07-31 17:06:41.132702,707,87,2,810.80,ACTIVA
34663,2025-05-05 15:04:24.920786,848,48,11,461.32,ACTIVA
34664,2025-06-19 17:40:59.499275,564,93,8,116.09,ACTIVA
34665,2025-08-24 10:50:15.535226,737,66,2,261.93,ACTIVA
34666,2025-06-19 16:05:19.153266,429,62,5,736.59,ACTIVA
34667,2025-03-15 15:56:34.649424,415,93,4,229.10,ACTIVA
34668,2025-04-18 02:58:46.776435,691,44,15,163.04,ACTIVA
34669,2025-03-29 21:10:59.564274,549,56,10,973.02,ANULADA
34670,2025-07-17 19:52:28.813786,707,34,14,227.05,ACTIVA
34671,2025-05-17 08:11:04.504254,75,8,11,838.47,ACTIVA
34672,2025-04-23 09:38:00.943587,939,3,3,1049.23,ACTIVA
34673,2025-06-10 02:09:45.479779,55,79,13,324.08,ACTIVA
34674,2025-04-26 10:45:33.235322,79,66,14,1035.35,ACTIVA
34675,2025-07-30 15:20:11.483832,111,32,14,642.91,ACTIVA
34676,2025-05-23 23:28:08.014189,941,34,2,600.98,ACTIVA
34677,2025-03-13 15:31:12.802586,547,4,2,955.16,ACTIVA
34678,2025-05-27 16:18:26.0674,56,36,11,90.74,ACTIVA
34679,2025-06-20 07:41:09.185334,520,101,1,758.46,ANULADA
34680,2025-08-13 05:39:52.957507,894,31,4,1011.53,ACTIVA
34681,2025-07-19 22:39:55.516216,412,53,7,528.14,ACTIVA
34682,2025-08-24 15:15:33.370796,128,11,13,88.66,ACTIVA
34683,2025-08-10 12:59:25.738608,416,49,4,595.76,ACTIVA
34684,2025-07-12 22:17:52.083194,258,36,14,455.94,ACTIVA
34685,2025-07-02 01:36:43.078245,633,80,4,802.53,ACTIVA
34686,2025-08-05 08:02:54.548497,392,32,10,963.02,ACTIVA
34687,2025-07-21 22:40:33.896415,319,5,4,297.01,ACTIVA
34688,2025-03-24 19:52:07.103006,3,62,13,167.30,ACTIVA
34689,2025-08-31 16:47:10.235575,250,47,10,914.40,ACTIVA
34690,2025-07-26 12:52:38.309485,913,85,8,295.63,ACTIVA
34691,2025-06-16 10:33:30.513091,28,97,5,834.47,ACTIVA
34692,2025-03-26 18:35:31.267967,949,47,4,435.73,ACTIVA
34693,2025-08-15 15:47:16.143061,771,85,6,1034.19,ACTIVA
34694,2025-04-11 16:59:21.143467,660,76,12,617.16,ACTIVA
34695,2025-08-04 02:53:08.90175,764,41,11,793.46,ACTIVA
34696,2025-04-21 10:01:41.368722,325,11,15,131.87,ACTIVA
34697,2025-06-18 00:31:28.441454,504,61,12,914.50,ACTIVA
34698,2025-04-13 15:56:12.239929,530,21,4,817.00,ACTIVA
34699,2025-07-03 00:45:12.632147,283,20,8,1003.16,ACTIVA
34700,2025-07-02 10:00:25.432288,995,54,3,275.82,ACTIVA
34701,2025-07-07 06:30:17.455367,868,49,11,211.03,ACTIVA
34702,2025-06-26 01:29:50.962013,525,57,10,920.48,ACTIVA
34703,2025-04-14 20:39:12.056636,51,13,10,378.74,ACTIVA
34704,2025-08-25 18:48:45.06446,462,40,10,365.40,ACTIVA
34705,2025-06-27 12:29:27.32866,320,49,7,1020.76,ACTIVA
34706,2025-05-31 08:29:30.679717,775,90,11,163.81,ACTIVA
34707,2025-05-10 00:35:42.112097,601,75,12,466.76,ACTIVA
34708,2025-08-20 07:10:46.330188,967,72,15,684.90,ACTIVA
34709,2025-05-20 20:03:52.732522,459,60,11,792.76,ACTIVA
34710,2025-06-24 04:08:36.915961,314,59,14,805.35,ACTIVA
34711,2025-06-23 18:01:04.670349,688,95,15,916.81,ACTIVA
34712,2025-03-20 21:16:22.635137,811,55,11,664.17,ACTIVA
34713,2025-05-07 15:30:24.924734,493,22,12,587.12,ACTIVA
34714,2025-05-08 04:29:58.445258,738,51,14,595.18,ACTIVA
34715,2025-03-20 12:08:00.463133,67,41,3,430.53,ACTIVA
34716,2025-04-06 16:10:57.971992,143,12,8,861.65,ACTIVA
34717,2025-06-16 16:09:59.958266,665,71,9,465.53,ACTIVA
34718,2025-05-09 09:33:46.716103,368,85,15,871.71,ACTIVA
34719,2025-04-20 13:21:16.626598,809,74,7,390.86,ANULADA
34720,2025-07-19 12:55:28.742214,126,47,8,535.03,ANULADA
34721,2025-05-13 17:22:01.947047,632,30,3,401.40,ACTIVA
34722,2025-08-07 10:45:36.013511,326,65,2,825.15,ACTIVA
34723,2025-05-04 05:04:37.83713,481,8,4,109.13,ACTIVA
34724,2025-04-25 13:50:15.288515,151,46,4,812.20,ACTIVA
34725,2025-05-05 23:35:06.69476,803,72,12,910.77,ACTIVA
34726,2025-08-16 22:09:48.918617,977,9,4,1002.86,ACTIVA
34727,2025-05-20 03:56:11.706658,500,83,2,859.43,ANULADA
34728,2025-08-17 11:15:20.8039,849,67,13,673.19,ACTIVA
34729,2025-04-26 21:55:57.942325,229,70,8,271.95,ACTIVA
34730,2025-08-04 20:03:59.090455,770,94,5,501.67,ACTIVA
34731,2025-04-19 09:01:20.939912,812,65,14,689.97,ACTIVA
34732,2025-08-12 02:25:09.584596,282,95,10,173.85,ACTIVA
34733,2025-08-14 21:39:41.074732,653,86,4,187.80,ANULADA
34734,2025-08-25 07:23:51.661253,233,83,13,728.37,ACTIVA
34735,2025-03-24 12:21:36.407944,853,70,5,213.37,ACTIVA
34736,2025-04-02 11:26:22.929021,943,60,10,371.03,ACTIVA
34737,2025-04-12 09:48:29.181262,50,25,11,128.63,ACTIVA
34738,2025-03-22 20:43:36.078426,396,71,11,326.16,ACTIVA
34739,2025-06-27 10:20:57.13227,645,22,15,749.59,ACTIVA
34740,2025-07-14 00:40:02.466025,124,42,4,66.46,ACTIVA
34741,2025-06-15 06:10:52.720353,265,100,4,530.00,ACTIVA
34742,2025-06-22 09:49:26.654676,531,52,8,807.55,ACTIVA
34743,2025-04-08 17:48:50.023228,649,90,8,790.29,ACTIVA
34744,2025-07-19 21:27:27.873989,172,7,4,668.36,ACTIVA
34745,2025-09-04 16:57:13.536915,533,13,6,993.54,ACTIVA
34746,2025-05-06 22:46:16.985693,52,95,11,454.92,ACTIVA
34747,2025-06-12 17:36:42.510325,786,95,12,867.63,ACTIVA
34748,2025-05-09 19:53:34.758247,113,32,2,902.11,ACTIVA
34749,2025-04-24 15:05:30.225662,302,82,6,738.86,ACTIVA
34750,2025-03-31 14:33:56.889779,960,89,13,926.15,ACTIVA
34751,2025-08-24 20:05:16.52342,882,17,11,744.20,ACTIVA
34752,2025-04-16 08:04:38.863635,399,74,13,710.58,ACTIVA
34753,2025-05-22 14:27:59.25461,376,65,3,305.08,ACTIVA
34754,2025-08-02 15:45:20.136515,803,80,2,741.65,ACTIVA
34755,2025-08-06 01:53:05.931872,338,85,3,742.18,ACTIVA
34756,2025-03-27 22:44:22.820142,583,23,6,358.47,ACTIVA
34757,2025-09-06 18:27:47.320983,8,92,11,120.21,ACTIVA
34758,2025-05-04 04:43:36.459506,654,15,6,358.73,ACTIVA
34759,2025-08-26 10:08:28.777312,116,93,6,241.90,ACTIVA
34760,2025-05-05 22:28:29.373077,396,52,5,710.93,ACTIVA
34761,2025-05-14 01:00:18.567728,133,79,3,477.95,ACTIVA
34762,2025-07-11 13:12:23.243897,748,50,9,495.77,ACTIVA
34763,2025-05-27 00:00:28.483345,519,12,3,674.91,ACTIVA
34764,2025-05-22 22:24:43.886544,410,43,6,247.42,ACTIVA
34765,2025-05-31 20:29:49.784609,354,44,9,907.54,ACTIVA
34766,2025-08-08 07:05:29.428834,837,4,12,353.02,ACTIVA
34767,2025-06-11 10:22:37.780719,567,9,9,76.13,ACTIVA
34768,2025-07-12 15:53:48.288655,545,73,6,751.39,ACTIVA
34769,2025-03-30 04:36:01.792319,113,95,6,269.26,ACTIVA
34770,2025-06-03 00:19:56.676888,659,73,11,453.28,ACTIVA
34771,2025-04-21 18:08:28.376625,479,11,13,689.18,ACTIVA
34772,2025-06-02 08:04:43.018543,931,6,12,786.08,ACTIVA
34773,2025-06-03 04:25:58.750513,335,87,14,994.85,ACTIVA
34774,2025-03-28 20:16:32.269777,736,60,14,464.91,ACTIVA
