id_producto,nombre,descripcion,id_categoria,id_proveedor,precio_compra,precio_venta,stock_minimo,estado
338,Leche Gloria 338,Producto de la categoría asignada,1,31,98.67,861.01,9,1
339,Monitor LG 339,Producto de la categoría asignada,5,21,340.43,725.03,7,1
340,Refrigeradora LG 340,Producto de la categoría asignada,2,1,481.49,885.40,9,1
341,Laptop Lenovo 341,Producto de la categoría asignada,6,5,333.21,897.32,7,1
342,Lego City 342,Producto de la categoría asignada,7,11,364.38,910.93,5,1
343,Refrigeradora LG 343,Producto de la categoría asignada,3,15,380.63,531.86,2,1
344,Monitor LG 344,Producto de la categoría asignada,4,32,323.52,179.75,2,1
345,Camiseta Deportiva 345,Producto de la categoría asignada,4,6,343.90,277.32,7,1
346,Lego City 346,Producto de la categoría asignada,8,28,423.39,791.43,5,1
347,Zapatillas Nike 347,Producto de la categoría asignada,8,9,84.37,791.87,9,1
348,Sofá 3 Plazas 348,Producto de la categoría asignada,4,25,532.44,833.16,9,1
349,Sofá 3 Plazas 349,Producto de la categoría asignada,6,37,521.52,359.99,4,1
350,Celular Samsung 350,Producto de la categoría asignada,7,33,530.37,412.76,8,1
351,Sofá 3 Plazas 351,Producto de la categoría asignada,5,2,505.69,552.23,3,1
352,Refrigeradora LG 352,Producto de la categoría asignada,2,11,457.11,961.25,9,1
353,Sofá 3 Plazas 353,Producto de la categoría asignada,2,40,264.32,857.52,3,1
354,Refrigeradora LG 354,Producto de la categoría asignada,4,24,438.50,583.25,2,1
355,Laptop Lenovo 355,Producto de la categoría asignada,6,15,355.91,661.23,11,1
356,Camiseta Deportiva 356,Producto de la categoría asignada,4,4,399.89,775.79,5,1
357,Lego City 357,Producto de la categoría asignada,1,37,193.98,263.92,9,1
358,Sofá 3 Plazas 358,Producto de la categoría asignada,2,16,320.87,212.16,3,1
359,Camiseta Deportiva 359,Producto de la categoría asignada,5,11,144.39,962.47,1,1
360,Zapatillas Nike 360,Producto de la categoría asignada,5,44,85.98,155.07,9,1
361,Laptop Lenovo 361,Producto de la categoría asignada,7,12,422.45,871.15,2,1
362,Monitor LG 362,Producto de la categoría asignada,2,4,533.52,693.06,2,1
363,Lego City 363,Producto de la categoría asignada,8,27,460.80,325.17,9,1
364,Monitor LG 364,Producto de la categoría asignada,5,29,136.76,193.08,6,1
365,Leche Gloria 365,Producto de la categoría asignada,4,10,439.28,737.57,6,1
366,Refrigeradora LG 366,Producto de la categoría asignada,2,31,307.00,487.49,2,1
367,Camiseta Deportiva 367,Producto de la categoría asignada,5,49,256.68,798.74,8,1
368,Lego City 368,Producto de la categoría asignada,8,1,173.20,222.75,8,1
369,Laptop Lenovo 369,Producto de la categoría asignada,2,2,419.25,928.37,4,1
370,Camiseta Deportiva 370,Producto de la categoría asignada,4,43,205.74,466.11,7,1
371,Bicicleta Montaña 371,Producto de la categoría asignada,1,8,478.43,371.11,10,1
372,Monitor LG 372,Producto de la categoría asignada,2,36,203.43,665.91,3,1
373,Laptop Lenovo 373,Producto de la categoría asignada,7,22,312.02,624.62,4,1
374,Refrigeradora LG 374,Producto de la categoría asignada,5,2,426.24,578.56,4,1
375,Refrigeradora LG 375,Producto de la categoría asignada,2,9,445.22,737.75,9,1
376,Celular Samsung 376,Producto de la categoría asignada,7,39,113.84,508.38,2,1
377,Camiseta Deportiva 377,Producto de la categoría asignada,3,29,215.43,871.21,10,1
378,Bicicleta Montaña 378,Producto de la categoría asignada,7,44,529.31,447.31,9,1
379,Sofá 3 Plazas 379,Producto de la categoría asignada,6,43,306.93,743.54,7,1
380,Sofá 3 Plazas 380,Producto de la categoría asignada,7,33,365.16,809.35,6,1
381,Zapatillas Nike 381,Producto de la categoría asignada,7,33,393.74,875.40,8,1
382,Refrigeradora LG 382,Producto de la categoría asignada,5,1,75.83,381.31,4,1
383,Monitor LG 383,Producto de la categoría asignada,7,21,222.80,344.19,10,1
384,Celular Samsung 384,Producto de la categoría asignada,6,34,139.47,945.78,3,1
385,Laptop Lenovo 385,Producto de la categoría asignada,4,39,134.10,412.81,5,1
386,Monitor LG 386,Producto de la categoría asignada,6,15,185.51,421.46,6,1
387,Refrigeradora LG 387,Producto de la categoría asignada,5,44,279.49,929.72,6,1
388,Zapatillas Nike 388,Producto de la categoría asignada,1,35,114.60,598.03,9,1
389,Lego City 389,Producto de la categoría asignada,4,32,529.22,172.42,8,1
390,Laptop Lenovo 390,Producto de la categoría asignada,5,21,520.17,793.00,10,1
391,Laptop Lenovo 391,Producto de la categoría asignada,4,8,485.56,303.26,4,1
392,Celular Samsung 392,Producto de la categoría asignada,5,44,335.14,958.71,8,1
393,Sofá 3 Plazas 393,Producto de la categoría asignada,1,36,206.68,666.12,8,1
394,Lego City 394,Producto de la categoría asignada,7,25,114.83,373.71,5,1
395,Bicicleta Montaña 395,Producto de la categoría asignada,2,48,239.48,926.61,4,1
396,Camiseta Deportiva 396,Producto de la categoría asignada,4,44,423.74,407.54,5,1
397,Bicicleta Montaña 397,Producto de la categoría asignada,7,32,373.04,707.28,4,1
398,Bicicleta Montaña 398,Producto de la categoría asignada,6,30,192.75,806.53,1,1
399,Laptop Lenovo 399,Producto de la categoría asignada,3,5,440.25,660.55,2,1
400,Lego City 400,Producto de la categoría asignada,3,10,357.03,105.43,8,1
401,Zapatillas Nike 401,Producto de la categoría asignada,7,2,129.90,763.69,4,1
402,Zapatillas Nike 402,Producto de la categoría asignada,4,34,501.36,961.71,6,1
403,Monitor LG 403,Producto de la categoría asignada,6,49,220.60,414.90,4,1
404,Camiseta Deportiva 404,Producto de la categoría asignada,7,21,307.26,895.68,4,1
405,Celular Samsung 405,Producto de la categoría asignada,3,17,107.33,758.00,6,1
406,Sofá 3 Plazas 406,Producto de la categoría asignada,8,14,252.05,828.84,7,1
407,Bicicleta Montaña 407,Producto de la categoría asignada,2,11,406.99,371.55,7,1
408,Refrigeradora LG 408,Producto de la categoría asignada,2,36,421.57,545.13,6,1
409,Bicicleta Montaña 409,Producto de la categoría asignada,2,46,329.95,444.06,4,1
410,Sofá 3 Plazas 410,Producto de la categoría asignada,6,28,153.09,732.93,4,1
411,Refrigeradora LG 411,Producto de la categoría asignada,4,5,275.54,347.12,11,1
412,Laptop Lenovo 412,Producto de la categoría asignada,2,27,172.54,743.31,6,1
413,Bicicleta Montaña 413,Producto de la categoría asignada,2,26,152.87,900.74,2,1
414,Zapatillas Nike 414,Producto de la categoría asignada,3,25,142.06,749.21,1,1
415,Refrigeradora LG 415,Producto de la categoría asignada,2,20,300.39,971.67,5,1
416,Sofá 3 Plazas 416,Producto de la categoría asignada,5,38,339.73,677.64,3,1
417,Refrigeradora LG 417,Producto de la categoría asignada,6,36,340.25,372.51,9,1
418,Sofá 3 Plazas 418,Producto de la categoría asignada,4,22,84.21,392.88,4,1
419,Zapatillas Nike 419,Producto de la categoría asignada,7,42,306.52,571.89,4,1
420,Lego City 420,Producto de la categoría asignada,4,16,395.10,404.79,1,1
421,Monitor LG 421,Producto de la categoría asignada,7,25,60.19,987.88,10,1
422,Leche Gloria 422,Producto de la categoría asignada,4,10,198.82,772.89,4,1
423,Celular Samsung 423,Producto de la categoría asignada,3,9,388.82,658.84,2,1
424,Celular Samsung 424,Producto de la categoría asignada,1,29,479.66,534.25,4,1
425,Celular Samsung 425,Producto de la categoría asignada,7,37,260.74,965.73,2,1
426,Sofá 3 Plazas 426,Producto de la categoría asignada,4,17,377.13,325.72,2,1
427,Laptop Lenovo 427,Producto de la categoría asignada,3,4,390.27,634.73,5,1
428,Laptop Lenovo 428,Producto de la categoría asignada,1,28,469.96,893.16,9,1
429,Lego City 429,Producto de la categoría asignada,2,48,207.92,638.61,10,1
430,Laptop Lenovo 430,Producto de la categoría asignada,4,25,119.24,154.52,8,1
431,Refrigeradora LG 431,Producto de la categoría asignada,2,32,336.48,309.19,1,1
432,Celular Samsung 432,Producto de la categoría asignada,3,21,119.57,661.17,8,1
433,Celular Samsung 433,Producto de la categoría asignada,4,34,60.19,820.85,5,1
434,Camiseta Deportiva 434,Producto de la categoría asignada,6,10,399.95,106.99,6,1
435,Monitor LG 435,Producto de la categoría asignada,4,17,180.79,979.81,9,1
436,Refrigeradora LG 436,Producto de la categoría asignada,2,17,271.27,636.35,4,1
437,Bicicleta Montaña 437,Producto de la categoría asignada,6,8,71.21,933.28,11,1
438,Laptop Lenovo 438,Producto de la categoría asignada,4,29,392.53,324.92,6,1
439,Laptop Lenovo 439,Producto de la categoría asignada,2,18,368.59,677.73,4,1
440,Refrigeradora LG 440,Producto de la categoría asignada,1,43,182.46,512.66,11,1
441,Laptop Lenovo 441,Producto de la categoría asignada,5,6,468.84,929.82,7,1
442,Lego City 442,Producto de la categoría asignada,6,26,100.17,440.34,6,1
443,Sofá 3 Plazas 443,Producto de la categoría asignada,3,17,190.56,368.86,2,1
444,Celular Samsung 444,Producto de la categoría asignada,5,38,90.49,820.00,10,1
445,Leche Gloria 445,Producto de la categoría asignada,2,50,198.26,192.13,8,1
446,Refrigeradora LG 446,Producto de la categoría asignada,2,17,105.34,947.99,10,1
447,Camiseta Deportiva 447,Producto de la categoría asignada,6,38,351.69,114.83,2,1
448,Refrigeradora LG 448,Producto de la categoría asignada,7,7,156.15,714.31,10,1
449,Bicicleta Montaña 449,Producto de la categoría asignada,2,8,93.82,523.00,4,1
450,Lego City 450,Producto de la categoría asignada,3,17,301.56,476.02,2,1
451,Bicicleta Montaña 451,Producto de la categoría asignada,3,43,348.38,352.34,9,1
452,Camiseta Deportiva 452,Producto de la categoría asignada,7,48,118.82,458.22,2,1
453,Refrigeradora LG 453,Producto de la categoría asignada,5,37,517.19,814.02,8,1
454,Celular Samsung 454,Producto de la categoría asignada,5,20,350.14,133.02,4,1
455,Sofá 3 Plazas 455,Producto de la categoría asignada,4,12,332.17,704.90,3,1
456,Laptop Lenovo 456,Producto de la categoría asignada,3,2,122.35,284.97,4,1
457,Refrigeradora LG 457,Producto de la categoría asignada,5,26,409.25,325.03,8,1
458,Zapatillas Nike 458,Producto de la categoría asignada,4,32,445.79,527.53,6,1
459,Lego City 459,Producto de la categoría asignada,6,21,315.55,322.14,3,1
460,Lego City 460,Producto de la categoría asignada,4,22,132.34,706.00,11,1
461,Refrigeradora LG 461,Producto de la categoría asignada,4,30,252.23,808.08,10,1
462,Leche Gloria 462,Producto de la categoría asignada,5,7,474.02,445.46,5,1
463,Refrigeradora LG 463,Producto de la categoría asignada,7,10,334.07,907.01,10,1
464,Camiseta Deportiva 464,Producto de la categoría asignada,3,20,387.20,853.65,8,1
465,Bicicleta Montaña 465,Producto de la categoría asignada,5,34,236.84,705.98,7,1
466,Sofá 3 Plazas 466,Producto de la categoría asignada,4,16,85.86,316.03,3,1
467,Laptop Lenovo 467,Producto de la categoría asignada,7,35,269.09,854.42,9,1
468,Refrigeradora LG 468,Producto de la categoría asignada,3,34,361.23,741.66,7,1
469,Refrigeradora LG 469,Producto de la categoría asignada,5,11,132.59,241.57,10,1
470,Bicicleta Montaña 470,Producto de la categoría asignada,1,43,347.99,738.15,4,1
471,Laptop Lenovo 471,Producto de la categoría asignada,7,21,157.65,101.24,10,1
472,Sofá 3 Plazas 472,Producto de la categoría asignada,3,15,535.67,881.58,1,1
473,Laptop Lenovo 473,Producto de la categoría asignada,5,29,396.44,694.98,4,1
474,Refrigeradora LG 474,Producto de la categoría asignada,4,23,279.20,692.92,9,1
475,Refrigeradora LG 475,Producto de la categoría asignada,3,37,386.69,523.09,1,1
476,Lego City 476,Producto de la categoría asignada,2,46,482.62,635.80,9,1
477,Sofá 3 Plazas 477,Producto de la categoría asignada,7,9,64.31,545.94,6,1
478,Sofá 3 Plazas 478,Producto de la categoría asignada,6,48,213.94,424.28,11,1
479,Camiseta Deportiva 479,Producto de la categoría asignada,4,4,257.45,179.48,6,1
480,Bicicleta Montaña 480,Producto de la categoría asignada,3,32,312.69,502.55,3,1
481,Celular Samsung 481,Producto de la categoría asignada,1,46,260.43,418.19,6,1
482,Refrigeradora LG 482,Producto de la categoría asignada,7,6,134.33,417.51,2,1
483,Monitor LG 483,Producto de la categoría asignada,2,17,67.84,818.08,4,1
484,Leche Gloria 484,Producto de la categoría asignada,4,16,57.56,332.32,10,1
485,Laptop Lenovo 485,Producto de la categoría asignada,2,19,170.92,531.49,7,1
486,Camiseta Deportiva 486,Producto de la categoría asignada,3,35,494.62,334.79,4,1
487,Refrigeradora LG 487,Producto de la categoría asignada,7,11,323.61,611.35,9,1
488,Lego City 488,Producto de la categoría asignada,1,4,197.83,343.57,3,1
489,Bicicleta Montaña 489,Producto de la categoría asignada,7,29,226.79,207.77,2,1
490,Refrigeradora LG 490,Producto de la categoría asignada,6,36,73.63,486.94,4,1
491,Sofá 3 Plazas 491,Producto de la categoría asignada,8,31,362.16,293.50,9,1
492,Lego City 492,Producto de la categoría asignada,8,16,199.90,851.02,6,1
493,Camiseta Deportiva 493,Producto de la categoría asignada,7,18,532.56,270.96,7,1
494,Zapatillas Nike 494,Producto de la categoría asignada,2,27,479.11,564.33,10,1
495,Monitor LG 495,Producto de la categoría asignada,6,2,501.94,197.35,8,1
496,Laptop Lenovo 496,Producto de la categoría asignada,6,2,535.04,919.50,8,1
497,Monitor LG 497,Producto de la categoría asignada,6,33,167.12,715.96,11,1
498,Camiseta Deportiva 498,Producto de la categoría asignada,8,29,141.37,313.45,7,1
499,Leche Gloria 499,Producto de la categoría asignada,4,4,419.50,199.26,3,1
500,Bicicleta Montaña 500,Producto de la categoría asignada,3,21,167.48,470.65,3,1
501,Lego City 501,Producto de la categoría asignada,6,1,333.43,506.02,3,1
502,Refrigeradora LG 502,Producto de la categoría asignada,6,28,481.48,101.31,5,1
503,Lego City 503,Producto de la categoría asignada,7,41,533.54,486.14,6,1
504,Laptop Lenovo 504,Producto de la categoría asignada,7,38,251.81,557.43,3,1
505,Laptop Lenovo 505,Producto de la categoría asignada,5,5,106.10,573.76,4,1
506,Leche Gloria 506,Producto de la categoría asignada,8,7,498.90,738.35,5,1
507,Celular Samsung 507,Producto de la categoría asignada,3,49,189.02,958.19,8,1
508,Monitor LG 508,Producto de la categoría asignada,3,37,341.44,723.21,6,1
509,Refrigeradora LG 509,Producto de la categoría asignada,4,19,383.09,988.48,4,1
510,Monitor LG 510,Producto de la categoría asignada,1,34,246.67,584.23,10,1
511,Camiseta Deportiva 511,Producto de la categoría asignada,5,14,528.75,758.52,11,1
512,Refrigeradora LG 512,Producto de la categoría asignada,7,3,148.23,760.01,4,1
513,Celular Samsung 513,Producto de la categoría asignada,1,22,356.21,433.54,10,1
514,Camiseta Deportiva 514,Producto de la categoría asignada,5,22,394.85,257.67,8,1
515,Laptop Lenovo 515,Producto de la categoría asignada,7,45,192.02,314.77,1,1
516,Camiseta Deportiva 516,Producto de la categoría asignada,7,5,165.00,497.66,9,1
517,Monitor LG 517,Producto de la categoría asignada,2,26,110.68,824.08,2,1
518,Bicicleta Montaña 518,Producto de la categoría asignada,6,31,268.96,852.05,10,1
519,Camiseta Deportiva 519,Producto de la categoría asignada,6,4,549.17,102.62,4,1
520,Monitor LG 520,Producto de la categoría asignada,6,17,247.69,713.46,7,1
521,Monitor LG 521,Producto de la categoría asignada,4,12,217.03,967.61,5,1
522,Camiseta Deportiva 522,Producto de la categoría asignada,7,22,207.04,526.09,8,1
523,Leche Gloria 523,Producto de la categoría asignada,5,27,354.99,309.04,7,1
524,Refrigeradora LG 524,Producto de la categoría asignada,5,5,110.91,840.76,1,1
525,Bicicleta Montaña 525,Producto de la categoría asignada,1,5,533.65,240.71,7,1
526,Sofá 3 Plazas 526,Producto de la categoría asignada,1,47,413.59,959.00,7,1
527,Refrigeradora LG 527,Producto de la categoría asignada,8,7,55.46,854.54,6,1
528,Leche Gloria 528,Producto de la categoría asignada,2,23,161.01,481.52,9,1
529,Monitor LG 529,Producto de la categoría asignada,5,47,516.93,635.94,2,1
530,Sofá 3 Plazas 530,Producto de la categoría asignada,3,31,165.43,406.15,5,1
531,Bicicleta Montaña 531,Producto de la categoría asignada,3,24,504.32,790.44,8,1
532,Camiseta Deportiva 532,Producto de la categoría asignada,3,32,431.67,711.76,9,1
533,Laptop Lenovo 533,Producto de la categoría asignada,6,5,53.46,129.63,6,1
534,Sofá 3 Plazas 534,Producto de la categoría asignada,1,49,532.55,438.61,3,1
535,Monitor LG 535,Producto de la categoría asignada,2,42,422.18,694.20,4,1
536,Laptop Lenovo 536,Producto de la categoría asignada,4,34,249.90,953.13,5,1
537,Bicicleta Montaña 537,Producto de la categoría asignada,6,47,205.43,323.24,5,1
538,Laptop Lenovo 538,Producto de la categoría asignada,1,18,231.08,614.08,8,1
539,Bicicleta Montaña 539,Producto de la categoría asignada,5,48,395.77,601.65,7,1
540,Celular Samsung 540,Producto de la categoría asignada,7,26,515.62,518.04,4,1
541,Zapatillas Nike 541,Producto de la categoría asignada,3,13,169.19,838.05,9,1
542,Refrigeradora LG 542,Producto de la categoría asignada,6,26,500.85,498.96,2,1
543,Refrigeradora LG 543,Producto de la categoría asignada,5,47,395.60,605.40,10,1
544,Laptop Lenovo 544,Producto de la categoría asignada,8,15,61.21,668.26,4,1
545,Celular Samsung 545,Producto de la categoría asignada,4,21,63.21,693.74,9,1
546,Sofá 3 Plazas 546,Producto de la categoría asignada,5,43,308.85,710.04,2,1
547,Sofá 3 Plazas 547,Producto de la categoría asignada,6,3,509.07,143.97,5,1
548,Leche Gloria 548,Producto de la categoría asignada,3,26,196.07,251.49,8,1
549,Bicicleta Montaña 549,Producto de la categoría asignada,2,15,319.40,428.77,5,1
550,Celular Samsung 550,Producto de la categoría asignada,7,47,246.35,797.05,3,1
551,Camiseta Deportiva 551,Producto de la categoría asignada,6,17,238.66,735.21,5,1
552,Leche Gloria 552,Producto de la categoría asignada,4,5,531.97,811.52,4,1
553,Laptop Lenovo 553,Producto de la categoría asignada,8,39,63.50,773.75,8,1
554,Sofá 3 Plazas 554,Producto de la categoría asignada,1,41,502.22,840.44,4,1
555,Sofá 3 Plazas 555,Producto de la categoría asignada,3,36,212.86,167.56,5,1
556,Monitor LG 556,Producto de la categoría asignada,4,26,463.35,317.85,8,1
557,Leche Gloria 557,Producto de la categoría asignada,8,6,453.84,411.53,7,1
558,Celular Samsung 558,Producto de la categoría asignada,5,36,355.64,268.57,4,1
