id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
8288,1452,259,2,282.64,565.28
8289,1406,232,5,226.19,1130.95
8290,1564,120,4,225.26,901.04
8291,1634,21,4,115.64,462.56
8292,143,440,4,283.70,1134.80
8293,1138,452,2,101.20,202.40
8294,999,204,3,257.28,771.84
8295,169,458,1,217.27,217.27
8296,1412,382,3,211.65,634.95
8297,83,309,4,304.69,1218.76
8298,1248,280,3,215.01,645.03
8299,1830,329,3,31.57,94.71
8300,1982,278,6,105.79,634.74
8301,1837,49,2,207.79,415.58
8302,1129,221,2,235.08,470.16
8303,1315,462,5,113.87,569.35
8304,845,176,4,109.82,439.28
8305,807,74,5,188.39,941.95
8306,91,198,3,56.43,169.29
8307,1808,487,4,244.03,976.12
8308,1012,26,2,251.94,503.88
8309,709,410,3,261.66,784.98
8310,704,189,6,301.19,1807.14
8311,332,286,2,166.09,332.18
8312,627,298,5,41.64,208.20
8313,1528,298,4,246.77,987.08
8314,1829,138,5,171.72,858.60
8315,885,500,2,247.78,495.56
8316,1789,493,5,301.15,1505.75
8317,1602,162,2,82.13,164.26
8318,1117,86,3,275.86,827.58
8319,933,452,1,301.63,301.63
8320,203,369,6,37.32,223.92
8321,1180,379,6,294.22,1765.32
8322,944,74,3,36.53,109.59
8323,534,372,2,279.47,558.94
8324,1608,458,2,157.44,314.88
8325,1107,394,6,173.49,1040.94
8326,921,55,3,179.90,539.70
8327,1770,83,5,138.59,692.95
8328,1039,180,5,96.95,484.75
8329,1647,96,4,207.86,831.44
8330,32,199,2,110.85,221.70
8331,148,134,4,210.93,843.72
8332,1138,116,4,25.18,100.72
8333,527,386,3,130.97,392.91
8334,256,220,5,139.51,697.55
8335,1946,40,3,293.70,881.10
8336,138,496,2,62.77,125.54
8337,1116,39,5,12.48,62.40
8338,682,403,2,14.86,29.72
8339,1709,335,3,37.48,112.44
8340,1016,178,2,128.39,256.78
8341,706,382,4,102.50,410.00
8342,794,99,6,292.26,1753.56
8343,1731,342,6,149.58,897.48
8344,481,471,2,294.66,589.32
8345,596,186,5,205.06,1025.30
8346,919,79,4,273.84,1095.36
8347,1368,479,4,298.97,1195.88
8348,1903,76,1,38.80,38.80
8349,44,242,6,81.88,491.28
8350,844,398,5,135.76,678.80
8351,1589,360,3,236.76,710.28
8352,595,363,4,229.46,917.84
8353,1155,311,5,88.26,441.30
8354,461,267,6,111.79,670.74
8355,719,135,1,152.89,152.89
8356,1297,98,3,146.95,440.85
8357,797,140,2,35.18,70.36
8358,99,118,2,137.72,275.44
8359,1560,337,6,20.96,125.76
8360,1672,460,6,265.81,1594.86
8361,1533,280,4,25.71,102.84
8362,628,65,5,48.09,240.45
8363,1302,397,1,306.86,306.86
8364,1056,413,4,191.96,767.84
8365,827,247,3,27.94,83.82
8366,1587,421,5,245.58,1227.90
8367,1403,430,5,36.35,181.75
8368,984,495,5,14.06,70.30
8369,288,372,6,180.80,1084.80
8370,1856,62,2,14.26,28.52
8371,882,430,5,118.89,594.45
8372,825,441,6,224.98,1349.88
8373,1517,118,2,89.50,179.00
8374,1509,258,1,161.27,161.27
8375,1977,499,3,30.94,92.82
8376,1436,449,4,261.27,1045.08
8377,787,57,2,22.61,45.22
8378,503,34,6,134.58,807.48
8379,581,308,5,169.59,847.95
8380,652,58,2,48.41,96.82
8381,1130,300,5,143.14,715.70
8382,1712,24,2,275.06,550.12
8383,991,281,3,39.98,119.94
8384,193,249,5,152.20,761.00
8385,783,163,6,70.30,421.80
8386,224,153,1,91.77,91.77
8387,1642,189,2,32.75,65.50
8388,1886,95,3,164.65,493.95
8389,852,400,6,41.63,249.78
8390,882,238,1,180.69,180.69
8391,1037,128,6,284.10,1704.60
8392,1335,465,4,44.02,176.08
8393,1433,37,4,211.54,846.16
8394,1775,488,5,41.71,208.55
8395,1814,243,6,291.62,1749.72
8396,826,291,5,141.98,709.90
8397,335,11,3,70.36,211.08
8398,186,273,5,52.64,263.20
8399,1591,89,2,214.83,429.66
8400,748,90,5,50.72,253.60
8401,951,414,4,255.89,1023.56
8402,752,329,3,121.19,363.57
8403,128,489,6,267.83,1606.98
8404,1019,392,3,117.61,352.83
8405,582,375,3,304.76,914.28
8406,414,315,2,65.01,130.02
8407,1364,285,4,100.25,401.00
8408,1479,229,3,266.02,798.06
8409,1415,140,2,270.15,540.30
8410,1585,449,1,259.98,259.98
8411,1983,175,3,39.50,118.50
8412,53,235,6,156.13,936.78
8413,720,129,2,122.52,245.04
8414,91,412,6,10.88,65.28
8415,795,73,6,125.82,754.92
8416,1680,196,4,118.24,472.96
8417,1267,221,2,112.25,224.50
8418,1627,431,3,43.29,129.87
8419,1694,423,5,178.93,894.65
8420,631,150,5,34.84,174.20
8421,1072,119,1,137.95,137.95
8422,1539,70,6,275.21,1651.26
8423,1205,235,5,132.35,661.75
8424,1723,316,4,52.01,208.04
8425,823,117,5,92.65,463.25
8426,487,148,6,10.69,64.14
8427,47,112,3,161.64,484.92
8428,849,237,4,206.63,826.52
8429,1286,334,6,159.97,959.82
8430,46,381,5,140.40,702.00
8431,517,28,2,220.62,441.24
8432,1279,457,2,177.28,354.56
8433,163,431,3,170.09,510.27
8434,1526,95,5,74.59,372.95
8435,1737,160,3,16.60,49.80
8436,1267,449,5,126.23,631.15
8437,1052,346,2,60.71,121.42
8438,377,57,6,187.33,1123.98
8439,135,485,6,200.84,1205.04
8440,455,450,2,149.39,298.78
8441,1289,280,3,236.21,708.63
8442,857,435,3,189.85,569.55
8443,609,189,4,261.84,1047.36
8444,1697,447,5,87.08,435.40
8445,1874,271,4,267.72,1070.88
8446,438,419,3,20.52,61.56
8447,129,239,3,301.23,903.69
8448,1470,377,6,247.42,1484.52
8449,1917,109,2,139.59,279.18
8450,845,433,2,155.89,311.78
8451,1370,10,1,141.64,141.64
8452,1084,41,5,11.67,58.35
8453,1016,478,4,196.39,785.56
8454,946,173,2,88.66,177.32
8455,988,490,4,241.86,967.44
8456,184,172,2,24.60,49.20
8457,1600,66,3,270.39,811.17
8458,1640,400,2,125.84,251.68
8459,1538,148,5,269.99,1349.95
8460,321,61,1,305.83,305.83
8461,1940,335,4,293.53,1174.12
8462,1068,35,3,295.42,886.26
8463,1579,395,5,264.65,1323.25
8464,505,140,5,225.66,1128.30
8465,1680,304,1,125.04,125.04
8466,539,33,4,100.13,400.52
8467,678,3,6,258.99,1553.94
8468,610,392,5,18.36,91.80
8469,688,308,2,273.67,547.34
8470,1774,425,2,119.22,238.44
8471,1424,229,3,149.54,448.62
8472,1210,410,5,222.68,1113.40
8473,1548,416,2,238.03,476.06
8474,438,21,1,161.33,161.33
8475,49,498,5,195.60,978.00
8476,401,150,6,284.45,1706.70
8477,926,479,1,121.53,121.53
8478,824,243,1,112.38,112.38
8479,1392,191,5,108.34,541.70
8480,1383,220,4,86.01,344.04
8481,1144,302,6,88.55,531.30
8482,1611,239,1,112.67,112.67
8483,1989,24,6,290.67,1744.02
8484,763,271,1,119.64,119.64
8485,206,318,1,101.07,101.07
8486,1441,102,3,132.29,396.87
8487,341,145,4,53.96,215.84
8488,510,250,5,171.41,857.05
8489,1273,150,4,276.55,1106.20
8490,1364,320,3,161.63,484.89
8491,1637,222,4,114.88,459.52
8492,366,178,1,176.42,176.42
8493,1232,182,3,154.15,462.45
8494,133,5,2,105.31,210.62
8495,431,348,1,106.81,106.81
8496,709,248,4,62.59,250.36
8497,19,367,4,246.03,984.12
8498,1609,413,5,69.70,348.50
8499,985,187,4,10.74,42.96
8500,298,340,4,199.46,797.84
8501,1520,7,4,157.73,630.92
8502,741,163,1,18.87,18.87
8503,765,379,5,34.55,172.75
8504,1069,108,2,89.92,179.84
8505,1176,153,1,95.01,95.01
8506,1622,392,3,219.73,659.19
8507,1246,131,2,29.27,58.54
8508,76,61,6,209.55,1257.30
8509,625,153,2,193.52,387.04
8510,704,7,1,234.55,234.55
8511,693,115,5,267.90,1339.50
8512,251,10,5,37.96,189.80
8513,1473,401,4,302.64,1210.56
8514,1588,273,4,23.16,92.64
8515,912,296,2,219.65,439.30
8516,1804,445,5,302.19,1510.95
8517,240,13,2,14.52,29.04
8518,1984,406,2,107.47,214.94
8519,1325,293,2,186.56,373.12
8520,1309,205,3,143.33,429.99
8521,44,58,2,125.08,250.16
8522,1633,428,2,19.15,38.30
8523,303,493,3,181.29,543.87
8524,1725,140,3,266.66,799.98
8525,1495,372,4,163.09,652.36
8526,320,39,2,115.25,230.50
8527,1045,71,5,282.17,1410.85
8528,1825,372,2,68.64,137.28
8529,1899,83,5,116.01,580.05
8530,1338,418,6,241.06,1446.36
8531,587,131,6,198.24,1189.44
8532,4,358,3,57.51,172.53
8533,1734,116,2,107.80,215.60
8534,1916,228,2,24.39,48.78
8535,889,412,3,31.00,93.00
8536,1319,209,4,288.57,1154.28
8537,1323,56,6,258.14,1548.84
8538,585,103,5,197.70,988.50
8539,1687,151,2,127.03,254.06
8540,943,442,3,141.29,423.87
8541,881,385,3,92.13,276.39
8542,1026,208,2,121.91,243.82
8543,445,335,1,268.39,268.39
8544,1344,365,2,225.29,450.58
8545,536,119,1,101.05,101.05
8546,298,362,5,258.76,1293.80
8547,706,390,4,192.00,768.00
8548,276,489,4,19.94,79.76
8549,1876,28,2,264.89,529.78
8550,1163,168,1,221.66,221.66
8551,1457,108,3,118.85,356.55
8552,545,107,6,123.51,741.06
8553,103,373,3,67.75,203.25
8554,1977,242,2,159.73,319.46
8555,861,104,2,19.39,38.78
8556,1380,114,2,21.62,43.24
8557,1072,113,5,241.56,1207.80
8558,795,14,2,129.52,259.04
8559,553,337,5,130.76,653.80
8560,1849,449,1,307.45,307.45
8561,23,365,1,239.00,239.00
8562,1396,300,5,263.95,1319.75
8563,668,208,3,133.21,399.63
8564,1155,302,5,253.27,1266.35
8565,1479,157,3,283.85,851.55
8566,1483,449,5,35.92,179.60
8567,1176,37,4,84.25,337.00
8568,105,115,4,154.87,619.48
8569,108,343,4,82.00,328.00
8570,1574,142,5,190.29,951.45
8571,1795,370,3,94.62,283.86
8572,93,389,3,74.27,222.81
8573,1690,159,2,279.90,559.80
8574,1650,161,3,114.11,342.33
8575,191,194,2,172.86,345.72
8576,820,136,4,128.05,512.20
8577,393,466,5,97.75,488.75
8578,1964,371,3,214.08,642.24
8579,1748,473,1,225.06,225.06
8580,1099,160,1,282.18,282.18
8581,1679,349,2,127.15,254.30
8582,555,82,4,114.82,459.28
8583,1705,348,6,81.26,487.56
8584,1897,451,3,70.72,212.16
8585,1116,203,2,247.09,494.18
8586,1075,274,3,106.44,319.32
8587,1239,198,3,290.21,870.63
8588,1321,253,2,279.40,558.80
8589,698,48,3,212.72,638.16
8590,1676,284,3,35.94,107.82
8591,483,470,5,109.53,547.65
8592,722,19,2,197.39,394.78
8593,1507,380,6,31.67,190.02
8594,1832,321,4,230.57,922.28
8595,1876,207,4,224.68,898.72
8596,1440,343,6,47.32,283.92
8597,304,165,6,131.80,790.80
8598,1583,433,5,233.87,1169.35
8599,1763,475,3,134.07,402.21
8600,105,436,4,42.36,169.44
8601,380,216,3,297.65,892.95
8602,1249,158,6,180.33,1081.98
8603,564,492,4,162.97,651.88
8604,413,128,3,125.18,375.54
8605,1802,485,6,14.88,89.28
8606,1432,403,2,125.87,251.74
8607,799,319,5,235.68,1178.40
8608,674,424,3,216.44,649.32
8609,447,358,3,260.74,782.22
8610,1050,305,2,46.91,93.82
8611,1524,277,5,185.08,925.40
8612,719,292,2,114.57,229.14
8613,1710,256,5,259.38,1296.90
8614,220,300,2,182.77,365.54
8615,1161,178,5,253.20,1266.00
8616,1093,373,1,92.34,92.34
8617,826,488,4,290.82,1163.28
8618,1149,428,6,263.27,1579.62
8619,558,107,5,186.73,933.65
8620,432,236,2,272.54,545.08
8621,1216,234,4,245.79,983.16
8622,670,353,5,262.85,1314.25
8623,235,175,5,54.82,274.10
8624,1077,426,3,181.88,545.64
8625,1658,78,3,60.50,181.50
8626,928,265,5,75.78,378.90
8627,302,422,4,245.72,982.88
8628,1595,222,2,243.21,486.42
8629,1759,42,4,254.66,1018.64
8630,1114,92,5,201.97,1009.85
8631,178,39,2,91.22,182.44
8632,1216,262,4,87.52,350.08
8633,1516,75,2,31.01,62.02
8634,1917,138,2,27.31,54.62
8635,1238,7,6,273.03,1638.18
8636,1424,14,2,171.26,342.52
8637,1581,124,4,147.03,588.12
8638,180,21,5,107.04,535.20
8639,138,41,5,172.26,861.30
8640,1032,180,2,103.56,207.12
8641,1329,391,3,116.88,350.64
8642,1754,347,4,88.89,355.56
8643,285,230,2,279.63,559.26
8644,291,424,1,267.22,267.22
8645,1914,32,1,100.91,100.91
8646,1106,275,5,177.03,885.15
8647,242,7,4,112.31,449.24
8648,386,340,5,151.05,755.25
8649,603,374,5,251.34,1256.70
8650,1491,60,5,197.41,987.05
8651,335,333,3,152.92,458.76
8652,904,211,6,95.87,575.22
8653,1558,401,3,182.03,546.09
8654,50,480,6,104.03,624.18
8655,169,221,6,44.45,266.70
8656,1923,98,6,297.18,1783.08
8657,181,398,2,248.29,496.58
8658,1325,329,5,42.86,214.30
8659,912,371,4,263.35,1053.40
8660,1476,278,4,95.60,382.40
8661,42,221,5,98.06,490.30
8662,155,318,2,115.00,230.00
8663,1962,177,3,263.33,789.99
8664,1982,266,2,140.36,280.72
8665,1944,432,2,149.06,298.12
8666,1528,492,4,136.50,546.00
8667,1412,257,2,74.96,149.92
8668,371,127,4,253.47,1013.88
8669,488,68,4,273.70,1094.80
8670,1416,138,3,126.42,379.26
8671,1509,297,3,115.90,347.70
8672,963,439,4,141.55,566.20
8673,1053,260,5,143.33,716.65
8674,200,429,6,25.17,151.02
8675,402,41,4,213.42,853.68
8676,1583,26,1,214.72,214.72
8677,981,349,2,301.13,602.26
8678,1354,333,4,79.03,316.12
8679,1328,295,2,163.05,326.10
8680,854,487,5,87.10,435.50
8681,650,396,5,147.49,737.45
8682,837,220,1,212.41,212.41
8683,420,396,5,307.61,1538.05
8684,1274,135,3,271.11,813.33
8685,1720,280,5,212.80,1064.00
8686,1559,444,4,46.44,185.76
8687,1671,353,5,247.84,1239.20
8688,1416,384,6,155.53,933.18
8689,336,186,4,48.78,195.12
8690,1360,162,6,202.46,1214.76
8691,1039,149,4,59.68,238.72
8692,1053,67,5,75.71,378.55
8693,817,443,4,257.16,1028.64
8694,1118,372,2,216.17,432.34
8695,309,459,3,198.65,595.95
8696,1352,429,1,146.39,146.39
8697,1524,35,6,15.72,94.32
8698,651,167,4,50.49,201.96
8699,1065,313,4,49.54,198.16
8700,367,13,3,97.06,291.18
8701,878,40,2,150.28,300.56
8702,422,128,5,110.02,550.10
8703,1797,360,4,228.67,914.68
8704,1557,35,3,211.88,635.64
8705,222,178,5,75.74,378.70
8706,86,92,4,180.20,720.80
8707,398,274,4,203.26,813.04
8708,473,399,1,300.87,300.87
8709,212,460,5,205.92,1029.60
8710,1932,193,4,273.25,1093.00
8711,29,372,6,116.56,699.36
8712,1386,273,4,11.41,45.64
8713,747,239,2,251.99,503.98
8714,754,227,4,99.24,396.96
8715,1305,260,4,161.19,644.76
8716,1501,461,5,295.16,1475.80
8717,531,111,3,131.88,395.64
8718,548,175,2,300.79,601.58
8719,286,126,5,126.27,631.35
8720,1066,492,6,257.66,1545.96
8721,537,133,4,255.22,1020.88
8722,709,364,2,170.17,340.34
8723,463,274,2,42.05,84.10
8724,1218,94,5,257.80,1289.00
8725,771,191,5,199.75,998.75
8726,1338,461,1,198.31,198.31
8727,948,301,2,156.41,312.82
8728,1902,450,6,220.98,1325.88
8729,617,329,2,143.48,286.96
8730,77,429,1,207.27,207.27
8731,875,162,5,34.64,173.20
8732,109,399,5,63.23,316.15
8733,1630,387,4,21.08,84.32
8734,1026,267,2,305.20,610.40
8735,358,282,2,67.16,134.32
8736,547,138,4,187.18,748.72
8737,1835,280,1,164.46,164.46
8738,200,247,5,88.67,443.35
8739,546,177,4,66.99,267.96
8740,90,272,4,227.05,908.20
8741,394,493,5,231.89,1159.45
8742,241,412,2,180.88,361.76
8743,1754,93,6,103.74,622.44
8744,88,200,1,180.85,180.85
8745,249,15,2,209.79,419.58
8746,811,255,5,280.76,1403.80
8747,135,107,5,214.84,1074.20
8748,1069,77,3,22.68,68.04
8749,818,470,4,55.10,220.40
8750,1360,434,1,203.37,203.37
8751,1219,395,1,97.63,97.63
8752,1667,310,4,14.51,58.04
8753,646,141,5,83.85,419.25
8754,1296,255,2,12.56,25.12
8755,997,64,3,215.03,645.09
8756,806,176,4,240.12,960.48
8757,1602,379,4,287.39,1149.56
8758,1632,61,1,226.17,226.17
8759,1921,329,2,47.46,94.92
8760,645,187,5,56.83,284.15
8761,778,13,3,129.96,389.88
8762,512,474,5,296.63,1483.15
8763,441,294,4,159.18,636.72
8764,1403,126,4,308.87,1235.48
8765,1192,456,1,46.28,46.28
8766,1015,206,3,198.12,594.36
8767,82,366,2,176.68,353.36
8768,1813,250,4,300.62,1202.48
8769,753,424,4,258.02,1032.08
8770,1293,444,1,53.35,53.35
8771,1847,459,3,265.96,797.88
8772,1744,90,1,34.75,34.75
8773,264,48,6,199.22,1195.32
8774,1746,310,3,148.56,445.68
8775,1899,232,5,57.72,288.60
8776,535,499,5,215.95,1079.75
8777,1402,190,3,206.14,618.42
8778,31,422,3,56.21,168.63
8779,1604,484,6,220.84,1325.04
8780,1416,74,3,102.90,308.70
8781,1883,455,3,238.45,715.35
8782,719,20,2,93.42,186.84
8783,1551,473,2,20.69,41.38
8784,799,111,3,265.58,796.74
8785,1494,122,3,182.82,548.46
8786,742,498,3,260.23,780.69
8787,1884,351,3,198.53,595.59
8788,456,79,5,153.48,767.40
8789,709,87,5,79.68,398.40
8790,660,412,4,248.64,994.56
8791,616,55,4,100.68,402.72
8792,1746,93,5,291.66,1458.30
8793,1617,80,2,201.47,402.94
8794,16,491,5,35.06,175.30
8795,1259,322,5,228.69,1143.45
8796,96,490,3,300.61,901.83
8797,450,496,4,298.82,1195.28
8798,1535,353,2,29.68,59.36
8799,1123,11,6,227.02,1362.12
8800,546,133,2,39.30,78.60
8801,898,189,5,119.30,596.50
8802,1908,76,4,125.33,501.32
8803,599,435,4,180.47,721.88
8804,1717,164,2,262.01,524.02
8805,874,93,3,235.53,706.59
8806,926,409,5,206.30,1031.50
8807,1551,256,5,29.80,149.00
8808,190,185,5,283.57,1417.85
8809,1352,333,5,81.96,409.80
8810,524,306,5,40.11,200.55
8811,1794,62,3,237.25,711.75
8812,1489,257,2,38.76,77.52
8813,750,312,2,158.52,317.04
8814,1726,259,3,259.02,777.06
8815,1646,301,4,229.55,918.20
8816,518,12,5,220.73,1103.65
8817,1193,476,3,210.09,630.27
8818,1375,230,3,222.71,668.13
8819,1214,191,6,299.99,1799.94
8820,1844,437,2,38.22,76.44
8821,1477,407,4,208.06,832.24
8822,514,331,5,65.60,328.00
8823,534,452,5,279.84,1399.20
8824,7,76,4,191.14,764.56
8825,1918,371,5,133.30,666.50
8826,1846,463,3,113.41,340.23
8827,130,394,5,280.72,1403.60
8828,1555,236,2,193.85,387.70
8829,104,340,2,103.59,207.18
8830,1677,169,5,132.03,660.15
8831,1714,108,5,143.49,717.45
8832,1819,482,5,51.22,256.10
8833,1099,297,6,224.54,1347.24
8834,833,219,4,214.91,859.64
8835,1116,234,6,265.25,1591.50
8836,254,275,5,74.57,372.85
8837,782,159,1,108.06,108.06
8838,676,383,1,24.62,24.62
8839,247,446,5,92.47,462.35
8840,132,273,2,77.83,155.66
8841,1070,212,2,299.16,598.32
8842,588,453,3,137.00,411.00
8843,593,319,2,70.30,140.60
8844,388,34,3,254.78,764.34
8845,1555,30,5,18.51,92.55
8846,709,186,3,250.10,750.30
8847,1740,48,2,94.91,189.82
8848,1922,202,2,65.37,130.74
8849,1550,313,2,229.99,459.98
8850,1727,78,1,10.76,10.76
8851,930,224,6,70.44,422.64
8852,1612,195,4,46.07,184.28
8853,203,221,1,215.87,215.87
8854,1188,361,3,252.39,757.17
8855,785,123,5,101.32,506.60
8856,233,241,4,160.21,640.84
8857,799,26,3,296.37,889.11
8858,1853,209,1,113.66,113.66
8859,1331,397,3,270.15,810.45
8860,1912,438,5,217.53,1087.65
8861,1533,400,3,248.32,744.96
8862,750,95,2,128.55,257.10
8863,300,39,2,181.13,362.26
8864,1152,356,5,244.42,1222.10
8865,739,178,3,295.72,887.16
8866,658,207,1,286.80,286.80
8867,1530,52,4,282.27,1129.08
8868,1092,294,3,78.05,234.15
8869,1488,251,2,208.22,416.44
8870,1725,204,4,119.94,479.76
8871,702,108,4,263.37,1053.48
8872,1881,172,4,233.63,934.52
8873,1206,54,1,120.80,120.80
8874,1209,93,5,222.11,1110.55
8875,175,357,3,167.22,501.66
8876,1008,111,5,295.01,1475.05
8877,1385,61,4,92.81,371.24
8878,1433,226,4,215.46,861.84
8879,1353,340,3,252.95,758.85
8880,770,361,5,138.65,693.25
8881,379,438,2,190.94,381.88
8882,1729,408,4,23.58,94.32
8883,90,353,5,137.97,689.85
8884,526,9,2,46.13,92.26
8885,396,2,3,67.59,202.77
8886,1103,223,6,124.63,747.78
8887,1672,81,3,155.48,466.44
8888,1227,382,3,99.41,298.23
8889,194,101,2,88.71,177.42
8890,1744,325,3,255.97,767.91
8891,29,218,3,73.27,219.81
8892,1330,100,4,169.19,676.76
8893,430,182,4,146.00,584.00
8894,1513,459,4,16.62,66.48
8895,1560,399,3,180.17,540.51
8896,711,106,5,115.51,577.55
8897,405,46,5,127.24,636.20
8898,1721,167,2,48.30,96.60
8899,750,390,1,202.44,202.44
8900,818,107,6,46.84,281.04
8901,44,35,5,85.08,425.40
8902,1987,478,4,125.60,502.40
8903,1407,91,6,52.66,315.96
8904,1694,265,3,309.63,928.89
8905,1754,333,3,295.37,886.11
8906,848,139,6,244.25,1465.50
8907,155,83,5,263.07,1315.35
8908,830,77,2,140.49,280.98
8909,839,384,4,90.72,362.88
8910,1873,35,2,11.24,22.48
8911,1327,436,4,41.54,166.16
8912,131,405,4,195.77,783.08
8913,1170,432,2,228.42,456.84
8914,1140,66,3,308.96,926.88
8915,55,18,4,49.84,199.36
8916,850,363,2,80.01,160.02
8917,1731,13,2,202.70,405.40
8918,1198,324,2,101.72,203.44
8919,1081,128,6,98.86,593.16
8920,373,388,4,97.99,391.96
8921,1080,478,3,70.90,212.70
8922,1379,233,5,148.85,744.25
8923,1365,20,5,242.36,1211.80
8924,1058,3,1,114.30,114.30
8925,349,227,2,150.52,301.04
8926,1461,63,6,61.04,366.24
8927,769,382,2,186.75,373.50
8928,58,384,4,181.99,727.96
8929,1669,278,5,97.00,485.00
8930,1068,428,4,298.54,1194.16
8931,776,19,3,95.35,286.05
8932,1836,256,2,289.13,578.26
8933,73,423,5,43.78,218.90
8934,1118,256,5,126.90,634.50
8935,413,436,2,245.82,491.64
8936,462,347,3,278.44,835.32
8937,1348,25,1,267.70,267.70
8938,176,263,4,297.64,1190.56
8939,1299,302,4,185.81,743.24
8940,1354,408,4,293.86,1175.44
8941,415,6,2,84.05,168.10
8942,1353,411,3,134.28,402.84
8943,1434,436,4,131.94,527.76
8944,1048,109,2,140.47,280.94
8945,927,51,1,247.44,247.44
8946,1119,129,1,177.89,177.89
8947,1855,359,1,277.61,277.61
8948,329,380,2,232.02,464.04
8949,1970,206,5,172.13,860.65
8950,1296,394,3,292.30,876.90
8951,197,418,6,284.42,1706.52
8952,1075,73,3,33.44,100.32
8953,230,99,2,264.44,528.88
8954,1915,56,3,79.88,239.64
8955,325,410,4,61.06,244.24
8956,1663,199,3,202.32,606.96
8957,128,256,4,98.52,394.08
8958,592,82,5,49.64,248.20
8959,153,295,4,169.70,678.80
8960,157,156,3,161.78,485.34
8961,959,268,3,108.09,324.27
8962,412,284,2,135.62,271.24
8963,932,235,6,212.01,1272.06
8964,53,461,6,174.22,1045.32
8965,1049,441,1,118.64,118.64
8966,24,449,6,174.52,1047.12
8967,1822,217,1,136.17,136.17
8968,386,391,4,180.54,722.16
8969,1137,366,3,85.46,256.38
8970,1466,213,6,249.91,1499.46
8971,719,374,1,80.43,80.43
8972,1137,60,3,189.26,567.78
8973,971,248,1,279.28,279.28
8974,51,415,3,25.51,76.53
8975,985,322,5,58.86,294.30
8976,1337,247,2,245.74,491.48
8977,165,67,2,92.44,184.88
8978,595,429,6,64.46,386.76
8979,142,340,4,124.64,498.56
8980,1375,204,5,28.09,140.45
8981,1395,356,5,29.12,145.60
8982,624,405,6,35.79,214.74
8983,755,335,5,155.20,776.00
8984,1147,317,3,231.17,693.51
8985,1492,200,2,186.50,373.00
8986,1225,269,3,42.24,126.72
8987,1763,414,4,253.23,1012.92
8988,223,246,6,240.49,1442.94
8989,813,219,2,136.69,273.38
8990,1175,426,3,64.74,194.22
8991,1544,155,2,255.02,510.04
8992,1676,397,2,239.75,479.50
8993,518,220,2,209.60,419.20
8994,1795,471,1,53.18,53.18
8995,1617,131,2,222.29,444.58
8996,489,114,3,38.85,116.55
8997,1229,73,5,161.00,805.00
8998,589,14,2,93.05,186.10
8999,1003,309,6,292.49,1754.94
9000,1052,423,4,273.64,1094.56
9001,1540,379,5,29.38,146.90
9002,246,84,2,266.20,532.40
9003,868,487,4,161.62,646.48
9004,422,448,5,26.95,134.75
9005,1815,197,6,131.96,791.76
9006,1842,125,2,165.82,331.64
9007,1061,102,1,222.37,222.37
9008,73,105,4,53.86,215.44
9009,1835,67,4,166.92,667.68
9010,1558,163,1,104.00,104.00
9011,27,62,3,262.37,787.11
9012,573,255,4,149.63,598.52
9013,549,55,2,74.25,148.50
9014,286,118,3,190.64,571.92
9015,597,133,3,201.38,604.14
9016,12,495,6,132.99,797.94
9017,1152,431,4,72.68,290.72
9018,1506,160,6,44.90,269.40
9019,1050,449,3,256.80,770.40
9020,643,282,5,75.35,376.75
9021,538,200,3,278.42,835.26
9022,1785,257,2,143.22,286.44
9023,412,392,3,47.66,142.98
9024,1689,68,5,192.61,963.05
9025,1075,456,4,261.64,1046.56
9026,38,59,4,58.81,235.24
9027,1908,195,1,74.53,74.53
9028,682,491,3,222.89,668.67
9029,1956,121,6,267.49,1604.94
9030,1539,10,3,221.11,663.33
9031,146,12,6,226.69,1360.14
9032,266,500,5,84.82,424.10
9033,1171,296,4,138.16,552.64
9034,1068,42,5,24.08,120.40
9035,189,412,6,92.16,552.96
9036,431,433,2,169.79,339.58
9037,1852,195,1,166.45,166.45
9038,100,116,2,245.44,490.88
9039,1238,83,6,213.54,1281.24
9040,951,244,3,94.77,284.31
9041,912,170,2,136.63,273.26
9042,501,425,2,234.33,468.66
9043,1989,26,6,236.12,1416.72
9044,1032,24,4,78.82,315.28
9045,216,87,2,144.18,288.36
9046,1473,193,5,230.52,1152.60
9047,1697,496,4,37.85,151.40
9048,1225,46,6,255.66,1533.96
9049,436,198,2,87.83,175.66
